117.16886470,39.10683864,-4.59,89.33,0.00
117.16886465,39.10683971,-4.59,89.91,0.25
117.16886467,39.10684110,-4.59,90.61,0.50
117.16886465,39.10684217,-4.59,91.09,0.58
117.16886461,39.10684354,-4.59,91.54,0.69
117.16886455,39.10684494,-4.59,91.57,0.78
117.16886451,39.10684662,-4.59,91.41,0.86
117.16886441,39.10684840,-4.59,91.09,0.92
117.16886433,39.10685026,-4.58,90.64,1.00
117.16886433,39.10685132,-4.58,90.37,1.00
117.16886432,39.10685233,-4.58,90.14,1.03
117.16886431,39.10685427,-4.58,89.78,1.11
117.16886431,39.10685542,-4.58,89.67,1.11
117.16886432,39.10685743,-4.58,89.63,1.14
117.16886433,39.10685863,-4.58,89.63,1.17
117.16886434,39.10685973,-4.58,89.63,1.19
117.16886435,39.10686084,-4.57,89.64,1.19
117.16886437,39.10686209,-4.57,89.65,1.19
117.16886437,39.10686313,-4.57,89.66,1.25
117.16886437,39.10686430,-4.57,89.66,1.28
117.16886441,39.10686623,-4.57,89.69,1.33
117.16886442,39.10686733,-4.57,89.70,1.33
117.16886448,39.10686857,-4.56,89.71,1.36
117.16886453,39.10686996,-4.56,89.72,1.42
117.16886453,39.10687127,-4.56,89.73,1.42
117.16886455,39.10687244,-4.56,89.75,1.47
117.16886456,39.10687410,-4.56,89.77,1.50
117.16886455,39.10687543,-4.56,89.78,1.56
117.16886456,39.10687688,-4.56,89.79,1.58
117.16886456,39.10687826,-4.56,89.81,1.61
117.16886456,39.10688004,-4.56,89.82,1.61
117.16886456,39.10688139,-4.56,89.84,1.64
117.16886457,39.10688293,-4.56,89.86,1.64
117.16886460,39.10688461,-4.57,89.88,1.67
117.16886461,39.10688614,-4.57,89.93,1.67
117.16886466,39.10688769,-4.57,89.99,1.69
117.16886466,39.10688924,-4.57,90.02,1.69
117.16886466,39.10689082,-4.57,90.08,1.69
117.16886467,39.10689238,-4.57,90.17,1.69
117.16886468,39.10689412,-4.57,90.23,1.69
117.16886467,39.10689555,-4.57,90.26,1.72
117.16886466,39.10689715,-4.57,90.31,1.75
117.16886467,39.10689878,-4.57,90.34,1.75
117.16886465,39.10690056,-4.57,90.33,1.78
117.16886465,39.10690202,-4.57,90.33,1.78
117.16886462,39.10690368,-4.57,90.32,1.78
117.16886461,39.10690548,-4.58,90.31,1.81
117.16886458,39.10690712,-4.58,90.32,1.81
117.16886456,39.10690861,-4.58,90.31,1.81
117.16886454,39.10691061,-4.58,90.30,1.81
117.16886454,39.10691211,-4.58,90.32,1.81
117.16886456,39.10691381,-4.59,90.30,1.83
117.16886454,39.10691531,-4.59,90.28,1.83
