117.16885538,39.10751422,-4.78,89.96,0.00
117.16885536,39.10751541,-4.79,89.94,0.19
117.16885535,39.10751652,-4.79,89.91,0.44
117.16885537,39.10751753,-4.79,89.84,0.56
117.16885539,39.10751881,-4.79,89.73,0.64
117.16885537,39.10752015,-4.79,89.56,0.75
117.16885537,39.10752187,-4.78,89.25,0.86
117.16885545,39.10752366,-4.78,88.88,0.97
117.16885551,39.10752547,-4.78,88.40,1.00
117.16885555,39.10752739,-4.78,87.94,1.03
117.16885565,39.10752938,-4.78,87.36,1.06
117.16885574,39.10753050,-4.78,87.07,1.11
117.16885588,39.10753252,-4.77,86.41,1.14
117.16885596,39.10753360,-4.78,86.11,1.17
117.16885605,39.10753478,-4.78,85.72,1.19
117.16885616,39.10753580,-4.78,85.43,1.25
117.16885630,39.10753689,-4.78,85.05,1.25
117.16885646,39.10753812,-4.78,84.54,1.25
117.16885662,39.10753927,-4.77,84.14,1.22
117.16885677,39.10754027,-4.77,83.82,1.22
117.16885692,39.10754140,-4.77,83.38,1.22
117.16885710,39.10754269,-4.77,82.84,1.25
117.16885731,39.10754387,-4.77,82.38,1.28
117.16885749,39.10754494,-4.78,82.01,1.33
117.16885779,39.10754640,-4.78,81.57,1.33
117.16885805,39.10754749,-4.78,81.16,1.33
117.16885833,39.10754872,-4.78,80.58,1.33
117.16885863,39.10755006,-4.78,80.06,1.33
117.16885890,39.10755131,-4.77,79.66,1.33
117.16885979,39.10755504,-4.77,77.80,1.36
117.16886014,39.10755630,-4.77,77.17,1.39
117.16886047,39.10755743,-4.77,76.51,1.39
117.16886086,39.10755884,-4.77,75.71,1.42
117.16886128,39.10756008,-4.77,75.00,1.42
117.16886167,39.10756131,-4.77,74.25,1.42
117.16886210,39.10756241,-4.77,73.56,1.42
117.16886258,39.10756376,-4.78,72.73,1.42
117.16886308,39.10756498,-4.78,71.99,1.42
117.16886355,39.10756620,-4.78,71.21,1.42
117.16886414,39.10756755,-4.78,70.33,1.42
117.16886460,39.10756864,-4.78,69.64,1.42
117.16886519,39.10756985,-4.78,68.87,1.42
117.16886570,39.10757092,-4.79,68.15,1.42
117.16886645,39.10757236,-4.79,67.19,1.44
117.16886704,39.10757345,-4.79,66.48,1.44
