113.67874102,34.58710654,150.63,268.83,0.00
113.67874089,34.58710525,150.64,268.82,0.31
113.67874084,34.58710375,150.64,268.81,0.56
113.67874081,34.58710253,150.64,268.81,0.64
113.67874077,34.58710115,150.64,268.80,0.72
113.67874074,34.58709964,150.65,268.79,0.78
113.67874070,34.58709800,150.65,268.79,0.86
113.67874066,34.58709626,150.65,268.78,0.92
113.67874062,34.58709442,150.65,268.77,0.97
113.67874058,34.58709248,150.65,268.77,1.00
113.67874053,34.58709047,150.65,268.76,1.06
113.67874051,34.58708945,150.65,268.76,1.08
113.67874048,34.58708840,150.65,268.76,1.11
113.67874045,34.58708734,150.66,268.76,1.14
113.67874043,34.58708628,150.66,268.76,1.14
113.67874040,34.58708520,150.66,268.75,1.14
113.67874038,34.58708412,150.66,268.75,1.14
113.67874035,34.58708303,150.66,268.75,1.17
113.67874033,34.58708194,150.66,268.74,1.17
113.67874029,34.58708083,150.66,268.74,1.17
113.67874026,34.58707972,150.66,268.73,1.17
113.67874024,34.58707860,150.66,268.73,1.19
113.67874021,34.58707748,150.66,268.72,1.19
113.67874018,34.58707634,150.66,268.72,1.19
113.67874014,34.58707520,150.66,268.72,1.22
113.67874010,34.58707404,150.66,268.70,1.22
113.67874008,34.58707288,150.66,268.70,1.25
113.67874005,34.58707171,150.66,268.70,1.25
113.67874002,34.58707055,150.66,268.69,1.25
113.67873999,34.58706937,150.67,268.68,1.25
113.67873995,34.58706818,150.67,268.68,1.25
113.67873992,34.58706700,150.67,268.68,1.28
113.67873990,34.58706582,150.67,268.67,1.28
113.67873987,34.58706463,150.67,268.67,1.28
113.67873984,34.58706344,150.67,268.67,1.28
113.67873981,34.58706223,150.67,268.66,1.28
113.67873979,34.58706104,150.67,268.64,1.28
113.67873975,34.58705983,150.67,268.65,1.28
113.67873973,34.58705863,150.67,268.65,1.28
113.67873969,34.58705741,150.67,268.63,1.31
113.67873966,34.58705619,150.67,268.62,1.31
113.67873962,34.58705497,150.67,268.63,1.33
113.67873959,34.58705374,150.67,268.61,1.33
113.67873955,34.58705248,150.67,268.60,1.33
113.67873952,34.58705122,150.67,268.60,1.36
113.67873948,34.58704993,150.67,268.59,1.39
113.67873943,34.58704863,150.67,268.59,1.42
113.67873938,34.58704729,150.67,268.60,1.44
113.67873933,34.58704594,150.67,268.59,1.47
113.67873929,34.58704456,150.67,268.57,1.47
113.67873924,34.58704316,150.67,268.56,1.50
113.67873919,34.58704175,150.67,268.53,1.53
113.67873915,34.58704031,150.67,268.48,1.56
113.67873909,34.58703884,150.67,268.45,1.58
113.67873899,34.58703584,150.68,268.33,1.64
113.67873893,34.58703431,150.67,268.26,1.64
113.67873888,34.58703275,150.68,268.18,1.67
113.67873882,34.58703119,150.68,268.10,1.69
113.67873874,34.58702960,150.68,268.02,1.69
113.67873865,34.58702799,150.68,267.94,1.72
113.67873856,34.58702638,150.68,267.86,1.72
113.67873847,34.58702477,150.68,267.79,1.75
113.67873840,34.58702317,150.68,267.75,1.75
113.67873835,34.58702159,150.68,267.74,1.75
113.67873830,34.58702001,150.69,267.70,1.72
113.67873823,34.58701844,150.68,267.65,1.72
113.67873813,34.58701685,150.68,267.63,1.72
113.67873805,34.58701525,150.68,267.60,1.75
113.67873797,34.58701363,150.68,267.55,1.75
113.67873788,34.58701197,150.68,267.55,1.78
113.67873780,34.58701031,150.68,267.55,1.81
113.67873772,34.58700862,150.68,267.53,1.83
113.67873762,34.58700690,150.69,267.53,1.86
113.67873754,34.58700516,150.69,267.53,1.89
113.67873742,34.58700337,150.68,267.53,1.94
113.67873732,34.58700158,150.68,267.52,1.97
113.67873723,34.58699975,150.68,267.46,1.97
113.67873717,34.58699792,150.69,267.43,1.97
113.67873708,34.58699604,150.69,267.44,2.03
113.67873698,34.58699414,150.69,267.42,2.06
113.67873689,34.58699223,150.69,267.40,2.08
113.67873678,34.58699030,150.69,267.40,2.11
113.67873668,34.58698832,150.70,267.39,2.14
113.67873659,34.58698633,150.70,267.36,2.17
113.67873647,34.58698430,150.70,267.35,2.19
113.67873637,34.58698225,150.70,267.34,2.25
113.67873625,34.58698016,150.70,267.32,2.25
113.67873614,34.58697806,150.70,267.30,2.28
113.67873603,34.58697592,150.71,267.29,2.31
113.67873591,34.58697376,150.71,267.28,2.33
113.67873579,34.58697161,150.71,267.27,2.36
113.67873567,34.58696945,150.71,267.25,2.36
113.67873554,34.58696726,150.71,267.23,2.39
113.67873543,34.58696509,150.71,267.21,2.39
113.67873530,34.58696291,150.72,267.18,2.39
113.67873518,34.58696076,150.72,267.17,2.39
113.67873505,34.58695860,150.72,267.16,2.36
113.67873493,34.58695647,150.72,267.14,2.36
113.67873481,34.58695433,150.72,267.12,2.33
113.67873468,34.58695219,150.73,267.11,2.33
113.67873456,34.58695007,150.73,267.10,2.33
113.67873443,34.58694795,150.73,267.07,2.33
113.67873430,34.58694582,150.73,267.06,2.33
113.67873417,34.58694369,150.73,267.03,2.33
113.67873403,34.58694155,150.73,267.01,2.33
113.67873390,34.58693942,150.73,267.00,2.33
113.67873376,34.58693727,150.73,266.98,2.33
113.67873363,34.58693513,150.73,266.96,2.33
113.67873349,34.58693298,150.73,266.95,2.33
113.67873336,34.58693083,150.73,266.94,2.36
113.67873324,34.58692869,150.73,266.92,2.36
113.67873311,34.58692655,150.73,266.90,2.36
113.67873296,34.58692439,150.73,266.90,2.36
113.67873282,34.58692224,150.73,266.91,2.36
113.67873268,34.58692007,150.73,266.92,2.36
113.67873255,34.58691791,150.73,266.93,2.36
113.67873241,34.58691574,150.73,266.95,2.39
113.67873227,34.58691357,150.73,266.96,2.39
113.67873213,34.58691139,150.73,266.97,2.39
113.67873200,34.58690921,150.73,266.97,2.39
113.67873188,34.58690703,150.73,266.96,2.39
113.67873175,34.58690486,150.73,266.97,2.39
113.67873161,34.58690267,150.73,266.98,2.39
113.67873148,34.58690049,150.73,266.99,2.39
113.67873135,34.58689830,150.73,266.99,2.39
113.67873122,34.58689611,150.73,267.01,2.39
113.67873108,34.58689391,150.73,267.02,2.42
113.67873095,34.58689172,150.73,267.02,2.42
113.67873082,34.58688950,150.73,267.03,2.42
113.67873068,34.58688727,150.73,267.03,2.44
113.67873054,34.58688504,150.73,267.04,2.44
113.67873040,34.58688280,150.73,267.05,2.44
113.67873027,34.58688055,150.73,267.05,2.44
113.67873014,34.58687829,150.73,267.06,2.47
113.67873000,34.58687602,150.73,267.08,2.47
113.67872987,34.58687375,150.73,267.09,2.50
113.67872973,34.58687146,150.73,267.09,2.50
113.67872960,34.58686917,150.73,267.10,2.50
113.67872947,34.58686686,150.73,267.10,2.53
113.67872933,34.58686455,150.73,267.11,2.53
113.67872918,34.58686222,150.73,267.14,2.53
113.67872903,34.58685990,150.73,267.14,2.56
113.67872889,34.58685756,150.73,267.14,2.56
113.67872876,34.58685522,150.73,267.18,2.58
113.67872863,34.58685287,150.73,267.19,2.58
113.67872851,34.58685052,150.73,267.17,2.58
113.67872837,34.58684816,150.73,267.19,2.58
113.67872823,34.58684580,150.73,267.20,2.58
113.67872809,34.58684342,150.73,267.21,2.58
113.67872796,34.58684104,150.73,267.24,2.58
113.67872782,34.58683865,150.73,267.33,2.61
113.67872767,34.58683626,150.73,267.41,2.61
113.67872743,34.58683143,150.73,267.55,2.64
113.67872732,34.58682901,150.73,267.64,2.64
113.67872720,34.58682658,150.73,267.71,2.67
113.67872709,34.58682414,150.73,267.80,2.67
113.67872698,34.58682170,150.73,267.90,2.67
113.67872687,34.58681925,150.73,267.98,2.69
113.67872677,34.58681680,150.73,268.06,2.69
113.67872668,34.58681433,150.73,268.15,2.69
113.67872658,34.58681185,150.73,268.22,2.72
113.67872641,34.58680687,150.73,268.31,2.72
113.67872632,34.58680438,150.73,268.36,2.72
113.67872624,34.58680186,150.72,268.39,2.72
113.67872616,34.58679935,150.72,268.43,2.75
113.67872609,34.58679683,150.72,268.47,2.75
113.67872601,34.58679430,150.72,268.50,2.78
113.67872594,34.58679177,150.72,268.51,2.78
113.67872587,34.58678922,150.72,268.51,2.81
113.67872579,34.58678666,150.72,268.50,2.81
113.67872572,34.58678411,150.72,268.48,2.81
113.67872564,34.58678154,150.72,268.48,2.81
113.67872556,34.58677898,150.72,268.47,2.81
113.67872549,34.58677639,150.72,268.45,2.81
113.67872541,34.58677381,150.72,268.43,2.86
113.67872534,34.58677122,150.72,268.41,2.86
113.67872526,34.58676862,150.72,268.40,2.86
113.67872517,34.58676602,150.72,268.38,2.86
113.67872510,34.58676341,150.72,268.37,2.86
113.67872502,34.58676078,150.72,268.36,2.86
113.67872493,34.58675816,150.72,268.35,2.89
113.67872485,34.58675552,150.72,268.33,2.89
113.67872476,34.58675289,150.72,268.31,2.89
113.67872468,34.58675023,150.72,268.29,2.89
113.67872459,34.58674757,150.72,268.28,2.89
113.67872450,34.58674490,150.71,268.27,2.92
113.67872440,34.58674223,150.71,268.25,2.92
113.67872431,34.58673956,150.72,268.24,2.94
113.67872422,34.58673685,150.71,268.24,2.94
113.67872412,34.58673415,150.71,268.22,2.94
113.67872403,34.58673145,150.71,268.21,2.97
113.67872393,34.58672873,150.71,268.22,2.97
113.67872383,34.58672601,150.71,268.22,2.97
113.67872374,34.58672327,150.71,268.22,3.00
113.67872363,34.58672054,150.71,268.22,3.00
113.67872354,34.58671780,150.71,268.22,3.00
113.67872345,34.58671506,150.71,268.20,3.00
113.67872334,34.58671232,150.70,268.20,3.00
113.67872324,34.58670957,150.70,268.21,3.00
113.67872315,34.58670681,150.70,268.20,3.00
113.67872305,34.58670407,150.70,268.21,3.00
113.67872296,34.58670132,150.70,268.21,3.00
113.67872286,34.58669857,150.70,268.20,3.00
113.67872276,34.58669582,150.70,268.19,3.00
113.67872266,34.58669309,150.70,268.19,3.00
113.67872256,34.58669035,150.70,268.19,3.00
113.67872246,34.58668763,150.70,268.18,3.00
113.67872236,34.58668491,150.70,268.19,3.00
113.67872227,34.58668219,150.70,268.19,3.00
113.67872217,34.58667948,150.70,268.18,3.00
113.67872208,34.58667678,150.70,268.17,3.00
113.67872198,34.58667407,150.69,268.17,2.97
113.67872189,34.58667138,150.69,268.18,2.97
113.67872180,34.58666868,150.69,268.17,2.97
113.67872170,34.58666599,150.69,268.18,2.97
113.67872159,34.58666329,150.69,268.18,2.97
113.67872149,34.58666060,150.69,268.16,2.97
113.67872140,34.58665792,150.69,268.15,2.97
113.67872130,34.58665523,150.69,268.15,2.97
113.67872120,34.58665254,150.69,268.15,2.97
113.67872111,34.58664985,150.69,268.13,2.97
113.67872102,34.58664717,150.69,268.13,2.94
113.67872092,34.58664449,150.69,268.14,2.94
113.67872082,34.58664181,150.68,268.14,2.94
113.67872072,34.58663913,150.68,268.12,2.94
113.67872062,34.58663645,150.68,268.12,2.94
113.67872051,34.58663377,150.68,268.12,2.94
113.67872040,34.58663109,150.68,268.12,2.94
113.67872030,34.58662840,150.68,268.12,2.94
113.67872010,34.58662302,150.68,268.11,2.94
113.67872000,34.58662033,150.67,268.10,2.94
113.67871990,34.58661765,150.67,268.09,2.94
113.67871980,34.58661496,150.67,268.10,2.94
113.67871969,34.58661227,150.67,268.10,2.94
113.67871958,34.58660959,150.67,268.10,2.94
113.67871948,34.58660690,150.67,268.10,2.94
113.67871938,34.58660421,150.66,268.10,2.94
113.67871927,34.58660151,150.66,268.09,2.94
113.67871917,34.58659881,150.66,268.07,2.94
113.67871896,34.58659341,150.65,268.08,2.94
113.67871885,34.58659071,150.65,268.07,2.94
113.67871875,34.58658802,150.65,268.08,2.94
113.67871864,34.58658533,150.65,268.08,2.94
113.67871854,34.58658263,150.65,268.07,2.94
113.67871842,34.58657992,150.64,268.06,2.94
113.67871830,34.58657722,150.64,268.06,2.97
113.67871820,34.58657452,150.64,268.06,2.97
113.67871811,34.58657183,150.64,268.06,2.97
113.67871801,34.58656913,150.64,268.07,2.97
113.67871791,34.58656644,150.64,268.07,2.97
113.67871780,34.58656374,150.64,268.07,2.97
113.67871769,34.58656105,150.63,268.08,2.97
113.67871758,34.58655835,150.63,268.11,2.97
113.67871748,34.58655566,150.63,268.14,2.97
113.67871738,34.58655297,150.63,268.14,2.97
113.67871729,34.58655028,150.63,268.16,2.97
113.67871719,34.58654761,150.63,268.17,2.97
113.67871710,34.58654494,150.63,268.17,2.94
113.67871699,34.58654228,150.63,268.18,2.94
113.67871689,34.58653962,150.62,268.20,2.94
113.67871679,34.58653696,150.62,268.20,2.92
113.67871661,34.58653167,150.62,268.24,2.92
113.67871653,34.58652903,150.62,268.25,2.92
113.67871644,34.58652639,150.63,268.26,2.89
113.67871635,34.58652375,150.63,268.28,2.89
113.67871626,34.58652112,150.63,268.30,2.89
113.67871617,34.58651850,150.63,268.32,2.89
113.67871608,34.58651588,150.63,268.34,2.89
113.67871599,34.58651327,150.63,268.36,2.89
113.67871590,34.58651067,150.63,268.38,2.89
113.67871583,34.58650807,150.63,268.39,2.86
113.67871576,34.58650546,150.63,268.39,2.86
113.67871570,34.58650286,150.63,268.40,2.86
113.67871562,34.58650026,150.63,268.42,2.86
113.67871553,34.58649767,150.63,268.43,2.86
113.67871545,34.58649507,150.63,268.46,2.86
113.67871536,34.58649248,150.63,268.48,2.86
113.67871529,34.58648989,150.63,268.48,2.86
113.67871521,34.58648729,150.63,268.49,2.86
113.67871514,34.58648471,150.63,268.48,2.86
113.67871507,34.58648212,150.63,268.51,2.86
113.67871500,34.58647954,150.63,268.53,2.86
113.67871493,34.58647696,150.63,268.54,2.86
113.67871485,34.58647438,150.63,268.56,2.86
113.67871479,34.58647181,150.63,268.58,2.86
113.67871471,34.58646924,150.63,268.59,2.83
113.67871463,34.58646666,150.63,268.59,2.83
113.67871448,34.58646152,150.62,268.65,2.83
113.67871442,34.58645895,150.62,268.65,2.83
113.67871436,34.58645637,150.63,268.67,2.83
113.67871429,34.58645381,150.63,268.70,2.83
113.67871423,34.58645124,150.63,268.69,2.83
113.67871417,34.58644868,150.63,268.70,2.81
113.67871410,34.58644613,150.62,268.73,2.81
113.67871403,34.58644356,150.62,268.75,2.81
113.67871396,34.58644100,150.62,268.75,2.81
113.67871390,34.58643845,150.62,268.77,2.81
113.67871384,34.58643590,150.63,268.79,2.81
113.67871379,34.58643335,150.62,268.80,2.81
113.67871373,34.58643080,150.63,268.81,2.81
113.67871367,34.58642826,150.62,268.82,2.81
113.67871361,34.58642572,150.63,268.84,2.81
113.67871356,34.58642318,150.63,268.86,2.81
113.67871350,34.58642064,150.63,268.87,2.78
113.67871344,34.58641810,150.63,268.89,2.78
113.67871339,34.58641556,150.63,268.91,2.78
113.67871334,34.58641302,150.63,268.92,2.78
113.67871329,34.58641048,150.63,268.91,2.78
113.67871325,34.58640795,150.63,268.92,2.78
113.67871319,34.58640542,150.63,268.92,2.78
113.67871315,34.58640289,150.63,268.90,2.78
113.67871309,34.58640037,150.63,268.90,2.78
113.67871303,34.58639787,150.63,268.90,2.75
113.67871298,34.58639539,150.62,268.89,2.72
113.67871292,34.58639291,150.63,268.86,2.72
113.67871286,34.58639046,150.63,268.85,2.69
113.67871280,34.58638805,150.62,268.84,2.67
113.67871274,34.58638566,150.63,268.83,2.64
113.67871270,34.58638330,150.63,268.81,2.58
113.67871265,34.58638097,150.62,268.81,2.58
113.67871259,34.58637867,150.62,268.81,2.53
113.67871254,34.58637639,150.62,268.78,2.50
113.67871250,34.58637414,150.62,268.78,2.47
113.67871245,34.58637191,150.62,268.78,2.44
113.67871238,34.58636971,150.62,268.76,2.44
113.67871231,34.58636752,150.62,268.76,2.42
113.67871226,34.58636536,150.62,268.75,2.39
113.67871221,34.58636321,150.62,268.74,2.36
113.67871216,34.58636108,150.62,268.74,2.36
113.67871210,34.58635898,150.62,268.74,2.33
113.67871205,34.58635689,150.62,268.73,2.31
113.67871199,34.58635482,150.61,268.71,2.28
113.67871195,34.58635277,150.61,268.68,2.25
113.67871191,34.58635074,150.61,268.69,2.25
113.67871184,34.58634874,150.61,268.70,2.19
113.67871178,34.58634678,150.61,268.68,2.17
113.67871174,34.58634485,150.61,268.68,2.14
113.67871168,34.58634296,150.61,268.68,2.08
113.67871164,34.58634110,150.61,268.67,2.06
113.67871159,34.58633927,150.61,268.67,2.03
113.67871155,34.58633748,150.61,268.66,1.97
113.67871150,34.58633572,150.61,268.65,1.94
113.67871145,34.58633398,150.61,268.64,1.94
113.67871140,34.58633226,150.61,268.63,1.89
113.67871136,34.58633059,150.61,268.62,1.83
113.67871132,34.58632893,150.61,268.62,1.83
113.67871128,34.58632730,150.61,268.62,1.81
113.67871124,34.58632569,150.61,268.61,1.78
113.67871119,34.58632411,150.61,268.60,1.75
113.67871114,34.58632255,150.61,268.60,1.72
113.67871109,34.58632101,150.61,268.59,1.69
113.67871105,34.58631950,150.61,268.58,1.67
113.67871101,34.58631802,150.61,268.57,1.64
113.67871098,34.58631658,150.61,268.56,1.58
113.67871093,34.58631519,150.61,268.54,1.53
113.67871089,34.58631386,150.61,268.53,1.47
113.67871084,34.58631260,150.60,268.54,1.39
113.67871080,34.58631141,150.60,268.53,1.33
113.67871077,34.58631028,150.60,268.52,1.25
113.67871073,34.58630924,150.60,268.53,1.17
113.67871068,34.58630740,150.60,268.50,0.97
113.67871063,34.58630589,150.60,268.52,0.83
113.67871060,34.58630474,150.60,268.50,0.64
113.67871056,34.58630371,150.60,268.50,0.36
